x1,x2,d,y,e,membership_function
0.2727273,0.1717172,0.8407305,0.8307296,0.0001,trimf
0.2727273,0.1717172,0.8007346,0.7911102,9.26e-05,trimf
0.2727273,0.1717172,0.7623712,0.7532444,8.33e-05,trimf
0.2727273,0.1919192,0.7256402,0.717125,7.25e-05,trimf
0.2727273,0.1919192,0.6905418,0.682742,6.08e-05,trimf
0.2727273,0.1919192,0.6570758,0.6500827,4.89e-05,trimf
0.2727273,0.2121212,0.6252423,0.6191314,3.73e-05,trimf
0.2727273,0.2121212,0.5950413,0.5898693,2.67e-05,trimf
0.2727273,0.2121212,0.5664728,0.5622752,1.76e-05,trimf
0.2727273,0.2323232,0.5395368,0.5363246,1.03e-05,trimf
0.2727273,0.2323232,0.5142332,0.5119903,5e-06,trimf
0.2727273,0.2323232,0.4905622,0.4892425,1.7e-06,trimf
0.2727273,0.2525253,0.4685236,0.4680482,2e-07,trimf
0.2727273,0.2525253,0.4481175,0.4483723,1e-07,trimf
0.2727273,0.2525253,0.4293439,0.4301764,7e-07,trimf
0.2727273,0.2727273,0.4122028,0.4134199,1.5e-06,trimf
0.2727273,0.2727273,0.3966942,0.3980594,1.9e-06,trimf
0.2727273,0.2727273,0.3828181,0.3840485,1.5e-06,trimf
0.2727273,0.2929293,0.3705744,0.3713374,6e-07,trimf
0.2727273,0.2929293,0.3599633,0.3598729,0,trimf
0.2727273,0.2929293,0.3509846,0.3495993,1.9e-06,trimf
0.2727273,0.3131313,0.3436384,0.340459,1.01e-05,trimf
0.2727273,0.3131313,0.3379247,0.3323928,3.06e-05,trimf
0.2727273,0.3131313,0.3338435,0.3253401,7.23e-05,trimf
0.2727273,0.3333333,0.3313948,0.3192395,0.0001478,trimf
0.2727273,0.3333333,0.3305785,0.3140284,0.0002739,trimf
0.2727273,0.3333333,8.2971125,8.2808444,0.0002647,trimf
0.2727273,0.3535354,8.1363126,8.1244398,0.000141,trimf
0.2727273,0.3535354,7.9771452,7.9689246,6.76e-05,trimf
0.2727273,0.3535354,7.8196102,7.8143613,2.76e-05,trimf
0.2727273,0.3737374,7.6637078,7.6608113,8.4e-06,trimf
0.2727273,0.3737374,7.5094378,7.5083353,1.2e-06,trimf
0.2727273,0.3737374,7.3568003,7.3569926,0,trimf
0.2727273,0.3939394,7.2057953,7.2068407,1.1e-06,trimf
0.2727273,0.3939394,7.0564228,7.0579353,2.3e-06,trimf
0.2727273,0.3939394,6.9086828,6.9103297,2.7e-06,trimf
0.2727273,0.4141414,6.7625752,6.7640738,2.2e-06,trimf
0.2727273,0.4141414,6.6181002,6.6192139,1.2e-06,trimf
0.2727273,0.4141414,6.4752576,6.4757934,3e-07,trimf
0.2727273,0.4343434,6.3340475,6.333853,0,trimf
0.2727273,0.4343434,6.19447,6.1934309,1.1e-06,trimf
0.2727273,0.4343434,6.0565248,6.0545625,3.9e-06,trimf
0.2727273,0.4545455,5.9202122,5.9172806,8.6e-06,trimf
0.2727273,0.4545455,5.7855321,5.7816151,1.53e-05,trimf
0.2727273,0.4545455,5.6524844,5.6475931,2.39e-05,trimf
0.2727273,0.4747475,5.5210693,5.5152391,3.4e-05,trimf
0.2727273,0.4747475,5.3912866,5.3845745,4.51e-05,trimf
0.2727273,0.4747475,5.2631364,5.2556179,5.65e-05,trimf
0.2727273,0.4949495,5.1366187,5.1283849,6.78e-05,trimf
0.2727273,0.4949495,5.0117335,5.0028885,7.82e-05,trimf
0.2727273,0.4949495,4.8884808,4.8791385,8.73e-05,trimf
0.2727273,0.5151515,4.7668605,4.7571421,9.44e-05,trimf
0.2727273,0.5151515,4.6468728,4.6369038,9.94e-05,trimf
0.2727273,0.5151515,4.5285175,4.5184252,0.0001019,trimf
0.2727273,0.5353535,4.4117947,4.4017058,0.0001018,trimf
0.2727273,0.5353535,4.2967044,4.2867423,9.92e-05,trimf
0.2727273,0.5353535,4.1832466,4.1735294,9.44e-05,trimf
0.2727273,0.5555556,4.0714213,4.0620595,8.76e-05,trimf
0.2727273,0.5555556,3.9612284,3.9523233,7.93e-05,trimf
0.2727273,0.5555556,3.8526681,3.8443099,6.99e-05,trimf
0.2727273,0.5757576,3.7457402,3.7380067,5.98e-05,trimf
0.2727273,0.5757576,3.6404449,3.6334001,4.96e-05,trimf
0.2727273,0.5757576,3.536782,3.5304756,3.98e-05,trimf
0.2727273,0.5959596,3.4347516,3.4292178,3.06e-05,trimf
0.2727273,0.5959596,3.3343536,3.3296112,2.25e-05,trimf
0.2727273,0.5959596,3.2355882,3.23164,1.56e-05,trimf
0.2727273,0.6161616,3.1384553,3.1352884,1e-05,trimf
0.2727273,0.6161616,3.0429548,3.0405413,5.8e-06,trimf
0.2727273,0.6161616,2.9490868,2.9473842,2.9e-06,trimf
0.2727273,0.6363636,2.8568513,2.8558033,1.1e-06,trimf
0.2727273,0.6363636,2.7662483,2.7657863,2e-07,trimf
0.2727273,0.6363636,2.6772778,2.6773219,0,trimf
0.2727273,0.6565657,2.5899398,2.5904007,2e-07,trimf
0.2727273,0.6565657,2.5042343,2.5050148,6e-07,trimf
0.2727273,0.6565657,2.4201612,2.4211581,1e-06,trimf
0.2727273,0.6767677,2.3377206,2.3388266,1.2e-06,trimf
0.2727273,0.6767677,2.2569126,2.2580183,1.2e-06,trimf
0.2727273,0.6767677,2.177737,2.1787332,1e-06,trimf
0.2727273,0.6969697,2.1001939,2.1009732,6e-07,trimf
0.2727273,0.6969697,2.0242832,2.0247426,2e-07,trimf
0.2727273,0.6969697,1.9500051,1.9500472,0,trimf
0.2727273,0.7171717,1.8773595,1.8768951,2e-07,trimf
0.2727273,0.7171717,1.8063463,1.8052956,1.1e-06,trimf
0.2727273,0.7171717,1.7369656,1.73526,2.9e-06,trimf
0.2727273,0.7373737,1.6692174,1.6668008,5.8e-06,trimf
0.2727273,0.7373737,1.6031017,1.5999316,1e-05,trimf
0.2727273,0.7373737,1.5386185,1.5346668,1.56e-05,trimf
0.2727273,0.7575758,1.4757678,1.4710219,2.25e-05,trimf
0.2727273,0.7575758,1.4145495,1.4090124,3.07e-05,trimf
0.2727273,0.7575758,1.3549638,1.348654,3.98e-05,trimf
0.2727273,0.7777778,1.2970105,1.2899625,4.97e-05,trimf
0.2727273,0.7777778,1.2406897,1.2329531,5.99e-05,trimf
0.2727273,0.7777778,1.1860014,1.1776403,6.99e-05,trimf
0.2727273,0.7979798,1.1329456,1.1240379,7.93e-05,trimf
0.2727273,0.7979798,1.0815223,1.0721582,8.77e-05,trimf
0.2727273,0.7979798,1.0317315,1.0220122,9.45e-05,trimf
0.2727273,0.8181818,0.9835731,0.9736094,9.93e-05,trimf
0.2727273,0.8181818,0.9370472,0.9269571,0.0001018,trimf
0.2727273,0.8181818,0.8921539,0.8820608,0.0001019,trimf
0.2727273,0.8383838,0.848893,0.8389235,9.94e-05,trimf
0.2727273,0.8383838,0.8072646,0.7975461,9.44e-05,trimf
0.2727273,0.8383838,0.7672686,0.7579267,8.73e-05,trimf
0.2727273,0.8585859,0.7289052,0.7200609,7.82e-05,trimf
0.2727273,0.8585859,0.6921743,0.6839415,6.78e-05,trimf
0.2727273,0.8585859,0.6570758,0.6495585,5.65e-05,trimf
0.2727273,0.8787879,0.6236098,0.6168992,4.5e-05,trimf
0.2727273,0.8787879,0.5917763,0.5859478,3.4e-05,trimf
0.2727273,0.8787879,0.5615753,0.5566858,2.39e-05,trimf
0.2727273,0.8989899,0.5330068,0.5290917,1.53e-05,trimf
0.2727273,0.8989899,0.5060708,0.5031411,8.6e-06,trimf
0.2727273,0.8989899,0.4807673,0.4788068,3.8e-06,trimf
0.2727273,0.9191919,0.4570962,0.4560589,1.1e-06,trimf
0.2727273,0.9191919,0.4350576,0.4348647,0,trimf
0.2727273,0.9191919,0.4146516,0.4151887,3e-07,trimf
0.2727273,0.9393939,0.395878,0.3969929,1.2e-06,trimf
0.2727273,0.9393939,0.3787369,0.3802364,2.2e-06,trimf
0.2727273,0.9393939,0.3632282,0.3648758,2.7e-06,trimf
0.2727273,0.959596,0.3493521,0.350865,2.3e-06,trimf
0.2727273,0.959596,0.3371085,0.3381539,1.1e-06,trimf
0.2727273,0.959596,0.3264973,0.3266894,0,trimf
0.2727273,0.979798,0.3175186,0.3164158,1.2e-06,trimf
0.2727273,0.979798,0.3101724,0.3072755,8.4e-06,trimf
0.2727273,0.979798,0.3044587,0.2992093,2.76e-05,trimf
0.2727273,1,0.3003775,0.2921566,6.76e-05,trimf
0.2727273,1,0.2979288,0.2860559,0.000141,trimf
0.2727273,1,0.2971125,0.2808449,0.0002646,trimf
0.2929293,-1,8.2628303,8.2471033,0.0002473,trimf
0.2929293,-1,8.1020304,8.0906987,0.0001284,trimf
0.2929293,-1,7.942863,7.9351835,5.9e-05,trimf
0.2929293,-0.979798,7.785328,7.7806202,2.22e-05,trimf
0.2929293,-0.979798,7.6294256,7.6270702,5.5e-06,trimf
0.2929293,-0.979798,7.4751556,7.4745943,3e-07,trimf
0.2929293,-0.959596,7.3225181,7.3232515,5e-07,trimf
0.2929293,-0.959596,7.1715131,7.1730996,2.5e-06,trimf
0.2929293,-0.959596,7.0221406,7.0241942,4.2e-06,trimf
0.2929293,-0.9393939,6.8744006,6.8765886,4.8e-06,trimf
0.2929293,-0.9393939,6.728293,6.7303327,4.2e-06,trimf
0.2929293,-0.9393939,6.583818,6.5854728,2.7e-06,trimf
0.2929293,-0.9191919,6.4409754,6.4420523,1.2e-06,trimf
0.2929293,-0.9191919,6.2997653,6.3001119,1e-07,trimf
0.2929293,-0.9191919,6.1601877,6.1596898,2e-07,trimf
0.2929293,-0.8989899,6.0222426,6.0208215,2e-06,trimf
0.2929293,-0.8989899,5.88593,5.8835395,5.7e-06,trimf
0.2929293,-0.8989899,5.7512499,5.747874,1.14e-05,trimf
0.2929293,-0.8787879,5.6182022,5.613852,1.89e-05,trimf
0.2929293,-0.8787879,5.4867871,5.481498,2.8e-05,trimf
0.2929293,-0.8787879,5.3570044,5.3508334,3.81e-05,trimf
0.2929293,-0.8585859,5.2288542,5.2218768,4.87e-05,trimf
0.2929293,-0.8585859,5.1023365,5.0946439,5.92e-05,trimf
0.2929293,-0.8585859,4.9774513,4.9691474,6.9e-05,trimf
0.2929293,-0.8383838,4.8541986,4.8453974,7.75e-05,trimf
0.2929293,-0.8383838,4.7325783,4.723401,8.42e-05,trimf
0.2929293,-0.8383838,4.6125906,4.6031627,8.89e-05,trimf
0.2929293,-0.8181818,4.4942353,4.4846842,9.12e-05,trimf
0.2929293,-0.8181818,4.3775125,4.3679647,9.12e-05,trimf
0.2929293,-0.8181818,4.2624222,4.2530012,8.88e-05,trimf
0.2929293,-0.7979798,4.1489644,4.1397883,8.42e-05,trimf
0.2929293,-0.7979798,4.0371391,4.0283184,7.78e-05,trimf
0.2929293,-0.7979798,3.9269462,3.9185822,7e-05,trimf
0.2929293,-0.7777778,3.8183859,3.8105688,6.11e-05,trimf
0.2929293,-0.7777778,3.711458,3.7042656,5.17e-05,trimf
0.2929293,-0.7777778,3.6061626,3.599659,4.23e-05,trimf
0.2929293,-0.7575758,3.5024997,3.4967345,3.32e-05,trimf
0.2929293,-0.7575758,3.4004693,3.3954768,2.49e-05,trimf
0.2929293,-0.7575758,3.3000714,3.2958702,1.77e-05,trimf
0.2929293,-0.7373737,3.201306,3.1978989,1.16e-05,trimf
0.2929293,-0.7373737,3.104173,3.1015473,6.9e-06,trimf
0.2929293,-0.7373737,3.0086726,3.0068002,3.5e-06,trimf
0.2929293,-0.7171717,2.9148046,2.9136431,1.3e-06,trimf
0.2929293,-0.7171717,2.8225691,2.8220622,3e-07,trimf
0.2929293,-0.7171717,2.7319661,2.7320452,0,trimf
0.2929293,-0.6969697,2.6429956,2.6435808,3e-07,trimf
0.2929293,-0.6969697,2.5556576,2.5566596,1e-06,trimf
0.2929293,-0.6969697,2.469952,2.4712737,1.7e-06,trimf
0.2929293,-0.6767677,2.385879,2.387417,2.4e-06,trimf
0.2929293,-0.6767677,2.3034384,2.3050856,2.7e-06,trimf
0.2929293,-0.6767677,2.2226303,2.2242772,2.7e-06,trimf
0.2929293,-0.6565657,2.1434547,2.1449921,2.4e-06,trimf
0.2929293,-0.6565657,2.0659116,2.0672322,1.7e-06,trimf
0.2929293,-0.6565657,1.990001,1.9910015,1e-06,trimf
0.2929293,-0.6363636,1.9157229,1.9163062,3e-07,trimf
0.2929293,-0.6363636,1.8430772,1.843154,0,trimf
0.2929293,-0.6363636,1.7720641,1.7715545,3e-07,trimf
0.2929293,-0.6161616,1.7026834,1.701519,1.4e-06,trimf
0.2929293,-0.6161616,1.6349352,1.6330597,3.5e-06,trimf
0.2929293,-0.6161616,1.5688195,1.5661905,6.9e-06,trimf
0.2929293,-0.5959596,1.5043363,1.5009258,1.16e-05,trimf
0.2929293,-0.5959596,1.4414856,1.4372808,1.77e-05,trimf
0.2929293,-0.5959596,1.3802673,1.3752713,2.5e-05,trimf
0.2929293,-0.5757576,1.3206816,1.3149129,3.33e-05,trimf
0.2929293,-0.5757576,1.2627283,1.2562214,4.23e-05,trimf
0.2929293,-0.5757576,1.2064075,1.199212,5.18e-05,trimf
0.2929293,-0.5555556,1.1517192,1.1438992,6.12e-05,trimf
0.2929293,-0.5555556,1.0986634,1.0902968,7e-05,trimf
0.2929293,-0.5555556,1.0472401,1.0384171,7.78e-05,trimf
0.2929293,-0.5353535,0.9974492,0.9882711,8.42e-05,trimf
0.2929293,-0.5353535,0.9492909,0.9398683,8.88e-05,trimf
0.2929293,-0.5353535,0.902765,0.893216,9.12e-05,trimf
0.2929293,-0.5151515,0.8578716,0.8483197,9.12e-05,trimf
0.2929293,-0.5151515,0.8146108,0.8051824,8.89e-05,trimf
0.2929293,-0.5151515,0.7729823,0.763805,8.42e-05,trimf
0.2929293,-0.4949495,0.7329864,0.7241856,7.75e-05,trimf
0.2929293,-0.4949495,0.694623,0.6863198,6.89e-05,trimf
0.2929293,-0.4949495,0.6578921,0.6502004,5.92e-05,trimf
0.2929293,-0.4747475,0.6227936,0.6158174,4.87e-05,trimf
0.2929293,-0.4747475,0.5893276,0.5831581,3.81e-05,trimf
0.2929293,-0.4747475,0.5574941,0.5522068,2.8e-05,trimf
0.2929293,-0.4545455,0.5272931,0.5229447,1.89e-05,trimf
0.2929293,-0.4545455,0.4987246,0.4953506,1.14e-05,trimf
0.2929293,-0.4545455,0.4717886,0.4694,5.7e-06,trimf
0.2929293,-0.4343434,0.4464851,0.4450657,2e-06,trimf
0.2929293,-0.4343434,0.422814,0.4223178,2e-07,trimf
0.2929293,-0.4343434,0.4007754,0.4011236,1e-07,trimf
0.2929293,-0.4141414,0.3803694,0.3814476,1.2e-06,trimf
0.2929293,-0.4141414,0.3615958,0.3632518,2.7e-06,trimf
0.2929293,-0.4141414,0.3444546,0.3464953,4.2e-06,trimf
0.2929293,-0.3939394,0.328946,0.3311348,4.8e-06,trimf
0.2929293,-0.3939394,0.3150699,0.3171239,4.2e-06,trimf
0.2929293,-0.3939394,0.3028262,0.3044128,2.5e-06,trimf
0.2929293,-0.3737374,0.2922151,0.2929483,5e-07,trimf
0.2929293,-0.3737374,0.2832364,0.2826747,3e-07,trimf
0.2929293,-0.3737374,0.2758902,0.2735344,5.5e-06,trimf
0.2929293,-0.3535354,0.2701765,0.2654682,2.22e-05,trimf
0.2929293,-0.3535354,0.2660953,0.2584155,5.9e-05,trimf
0.2929293,-0.3535354,0.2636466,0.2523148,0.0001284,trimf
0.2929293,-0.3333333,0.2628303,0.2471038,0.0002473,trimf
0.2929293,-0.3333333,8.2277319,8.2128375,0.0002218,trimf
0.2929293,-0.3333333,8.0669319,8.0564329,0.0001102,trimf
0.2929293,-0.3131313,7.9077645,7.9009177,4.69e-05,trimf
0.2929293,-0.3131313,7.7502296,7.7463544,1.5e-05,trimf
0.2929293,-0.3131313,7.5943271,7.5928044,2.3e-06,trimf
0.2929293,-0.2929293,7.4400571,7.4403285,1e-07,trimf
0.2929293,-0.2929293,7.2874197,7.2889857,2.5e-06,trimf
0.2929293,-0.2929293,7.1364147,7.1388338,5.9e-06,trimf
0.2929293,-0.2727273,6.9870421,6.9899284,8.3e-06,trimf
0.2929293,-0.2727273,6.8393021,6.8423228,9.1e-06,trimf
0.2929293,-0.2727273,6.6931946,6.6960669,8.3e-06,trimf
0.2929293,-0.2525253,6.5487195,6.551207,6.2e-06,trimf
0.2929293,-0.2525253,6.405877,6.4077865,3.6e-06,trimf
0.2929293,-0.2525253,6.2646669,6.2658461,1.4e-06,trimf
0.2929293,-0.2323232,6.1250893,6.125424,1e-07,trimf
0.2929293,-0.2323232,5.9871442,5.9865557,3e-07,trimf
0.2929293,-0.2323232,5.8508315,5.8492737,2.4e-06,trimf
0.2929293,-0.2121212,5.7161514,5.7136082,6.5e-06,trimf
0.2929293,-0.2121212,5.5831038,5.5795862,1.24e-05,trimf
0.2929293,-0.2121212,5.4516886,5.4472322,1.99e-05,trimf
0.2929293,-0.1919192,5.3219059,5.3165676,2.85e-05,trimf
0.2929293,-0.1919192,5.1937557,5.187611,3.78e-05,trimf
0.2929293,-0.1919192,5.067238,5.0603781,4.71e-05,trimf
0.2929293,-0.1717172,4.9423528,4.9348816,5.58e-05,trimf
0.2929293,-0.1717172,4.8191001,4.8111316,6.35e-05,trimf
0.2929293,-0.1717172,4.6974798,4.6891352,6.96e-05,trimf
0.2929293,-0.1515152,4.5774921,4.5688969,7.39e-05,trimf
0.2929293,-0.1515152,4.4591368,4.4504184,7.6e-05,trimf
0.2929293,-0.1515152,4.342414,4.3336989,7.6e-05,trimf
0.2929293,-0.1313131,4.2273237,4.2187354,7.38e-05,trimf
0.2929293,-0.1313131,4.1138659,4.1055225,6.96e-05,trimf
0.2929293,-0.1313131,4.0020406,3.9940526,6.38e-05,trimf
0.2929293,-0.1111111,3.8918478,3.8843164,5.67e-05,trimf
0.2929293,-0.1111111,3.7832874,3.776303,4.88e-05,trimf
0.2929293,-0.1111111,3.6763596,3.6699998,4.04e-05,trimf
0.2929293,-0.0909091,3.5710642,3.5653932,3.22e-05,trimf
0.2929293,-0.0909091,3.4674013,3.4624687,2.43e-05,trimf
0.2929293,-0.0909091,3.3653709,3.361211,1.73e-05,trimf
0.2929293,-0.0707071,3.264973,3.2616044,1.13e-05,trimf
0.2929293,-0.0707071,3.1662075,3.1636331,6.6e-06,trimf
0.2929293,-0.0707071,3.0690746,3.0672815,3.2e-06,trimf
0.2929293,-0.0505051,2.9735741,2.9725344,1.1e-06,trimf
0.2929293,-0.0505051,2.8797062,2.8793773,1e-07,trimf
0.2929293,-0.0505051,2.7874707,2.7877964,1e-07,trimf
0.2929293,-0.030303,2.6968677,2.6977794,8e-07,trimf
0.2929293,-0.030303,2.6078972,2.609315,2e-06,trimf
0.2929293,-0.030303,2.5205591,2.5223938,3.4e-06,trimf
0.2929293,-0.010101,2.4348536,2.4370079,4.6e-06,trimf
0.2929293,-0.010101,2.3507805,2.3531512,5.6e-06,trimf
0.2929293,-0.010101,2.26834,2.2708198,6.1e-06,trimf
0.2929293,0.010101,2.1875319,2.1900114,6.1e-06,trimf
0.2929293,0.010101,2.1083563,2.1107263,5.6e-06,trimf
0.2929293,0.010101,2.0308132,2.0329664,4.6e-06,trimf
0.2929293,0.030303,1.9549026,1.9567357,3.4e-06,trimf
0.2929293,0.030303,1.8806244,1.8820404,2e-06,trimf
0.2929293,0.030303,1.8079788,1.8088882,8e-07,trimf
0.2929293,0.0505051,1.7369656,1.7372887,1e-07,trimf
0.2929293,0.0505051,1.6675849,1.6672532,1e-07,trimf
0.2929293,0.0505051,1.5998368,1.5987939,1.1e-06,trimf
0.2929293,0.0707071,1.533721,1.5319247,3.2e-06,trimf
0.2929293,0.0707071,1.4692378,1.46666,6.6e-06,trimf
0.2929293,0.0707071,1.4063871,1.403015,1.14e-05,trimf
0.2929293,0.0909091,1.3451689,1.3410055,1.73e-05,trimf
0.2929293,0.0909091,1.2855831,1.2806471,2.44e-05,trimf
0.2929293,0.0909091,1.2276298,1.2219556,3.22e-05,trimf
0.2929293,0.1111111,1.1713091,1.1649462,4.05e-05,trimf
0.2929293,0.1111111,1.1166208,1.1096334,4.88e-05,trimf
0.2929293,0.1111111,1.0635649,1.056031,5.68e-05,trimf
0.2929293,0.1313131,1.0121416,1.0041513,6.38e-05,trimf
0.2929293,0.1313131,0.9623508,0.9540054,6.96e-05,trimf
0.2929293,0.1313131,0.9141924,0.9056025,7.38e-05,trimf
0.2929293,0.1515152,0.8676666,0.8589502,7.6e-05,trimf
0.2929293,0.1515152,0.8227732,0.8140539,7.6e-05,trimf
0.2929293,0.1515152,0.7795123,0.7709166,7.39e-05,trimf
0.2929293,0.1717172,0.7378839,0.7295392,6.96e-05,trimf
0.2929293,0.1717172,0.697888,0.6899198,6.35e-05,trimf
0.2929293,0.1717172,0.6595245,0.652054,5.58e-05,trimf
0.2929293,0.1919192,0.6227936,0.6159346,4.7e-05,trimf
0.2929293,0.1919192,0.5876951,0.5815516,3.77e-05,trimf
0.2929293,0.1919192,0.5542292,0.5488923,2.85e-05,trimf
0.2929293,0.2121212,0.5223957,0.517941,1.98e-05,trimf
0.2929293,0.2121212,0.4921947,0.4886789,1.24e-05,trimf
0.2929293,0.2121212,0.4636262,0.4610848,6.5e-06,trimf
0.2929293,0.2323232,0.4366901,0.4351342,2.4e-06,trimf
0.2929293,0.2323232,0.4113866,0.4107999,3e-07,trimf
0.2929293,0.2323232,0.3877155,0.388052,1e-07,trimf
0.2929293,0.2525253,0.365677,0.3668578,1.4e-06,trimf
0.2929293,0.2525253,0.3452709,0.3471818,3.7e-06,trimf
0.2929293,0.2525253,0.3264973,0.328986,6.2e-06,trimf
0.2929293,0.2727273,0.3093562,0.3122295,8.3e-06,trimf
0.2929293,0.2727273,0.2938476,0.296869,9.1e-06,trimf
0.2929293,0.2727273,0.2799714,0.2828581,8.3e-06,trimf
0.2929293,0.2929293,0.2677278,0.270147,5.9e-06,trimf
0.2929293,0.2929293,0.2571166,0.2586825,2.5e-06,trimf
0.2929293,0.2929293,0.2481379,0.2484089,1e-07,trimf
0.2929293,0.3131313,0.2407918,0.2392686,2.3e-06,trimf
0.2929293,0.3131313,0.2350781,0.2312024,1.5e-05,trimf
0.2929293,0.3131313,0.2309968,0.2241497,4.69e-05,trimf
0.2929293,0.3333333,0.2285481,0.218049,0.0001102,trimf
0.2929293,0.3333333,0.2277319,0.212838,0.0002218,trimf
0.2929293,0.3333333,8.1918172,8.1780803,0.0001887,trimf
0.2929293,0.3535354,8.0310172,8.0216757,8.73e-05,trimf
0.2929293,0.3535354,7.8718498,7.8661606,3.24e-05,trimf
0.2929293,0.3535354,7.7143149,7.7115972,7.4e-06,trimf
0.2929293,0.3737374,7.5584124,7.5580473,1e-07,trimf
0.2929293,0.3737374,7.4041424,7.4055713,2e-06,trimf
0.2929293,0.3737374,7.2515049,7.2542285,7.4e-06,trimf
0.2929293,0.3939394,7.1004999,7.1040766,1.28e-05,trimf
0.2929293,0.3939394,6.9511274,6.9551713,1.64e-05,trimf
0.2929293,0.3939394,6.8033874,6.8075657,1.75e-05,trimf
0.2929293,0.4141414,6.6572799,6.6613098,1.62e-05,trimf
0.2929293,0.4141414,6.5128048,6.5164498,1.33e-05,trimf
0.2929293,0.4141414,6.3699622,6.3730293,9.4e-06,trimf
0.2929293,0.4343434,6.2287522,6.231089,5.5e-06,trimf
0.2929293,0.4343434,6.0891746,6.0906669,2.2e-06,trimf
0.2929293,0.4343434,5.9512295,5.9517985,3e-07,trimf
0.2929293,0.4545455,5.8149168,5.8145165,2e-07,trimf
0.2929293,0.4545455,5.6802367,5.678851,1.9e-06,trimf
0.2929293,0.4545455,5.5471891,5.5448291,5.6e-06,trimf
0.2929293,0.4747475,5.4157739,5.4124751,1.09e-05,trimf
0.2929293,0.4747475,5.2859912,5.2818105,1.75e-05,trimf
0.2929293,0.4747475,5.157841,5.1528538,2.49e-05,trimf
0.2929293,0.4949495,5.0313233,5.0256209,3.25e-05,trimf
0.2929293,0.4949495,4.9064381,4.9001244,3.99e-05,trimf
0.2929293,0.4949495,4.7831854,4.7763744,4.64e-05,trimf
0.2929293,0.5151515,4.6615651,4.654378,5.17e-05,trimf
0.2929293,0.5151515,4.5415774,4.5341397,5.53e-05,trimf
0.2929293,0.5151515,4.4232221,4.4156612,5.72e-05,trimf
0.2929293,0.5353535,4.3064993,4.2989418,5.71e-05,trimf
0.2929293,0.5353535,4.191409,4.1839783,5.52e-05,trimf
0.2929293,0.5353535,4.0779512,4.0707653,5.16e-05,trimf
0.2929293,0.5555556,3.9661259,3.9592954,4.67e-05,trimf
0.2929293,0.5555556,3.8559331,3.8495593,4.06e-05,trimf
0.2929293,0.5555556,3.7473727,3.7415458,3.4e-05,trimf
0.2929293,0.5757576,3.6404449,3.6352426,2.71e-05,trimf
0.2929293,0.5757576,3.5351495,3.5306361,2.04e-05,trimf
0.2929293,0.5757576,3.4314866,3.4277115,1.43e-05,trimf
0.2929293,0.5959596,3.3294562,3.3264538,9e-06,trimf
0.2929293,0.5959596,3.2290583,3.2268472,4.9e-06,trimf
0.2929293,0.5959596,3.1302928,3.1288759,2e-06,trimf
0.2929293,0.6161616,3.0331599,3.0325244,4e-07,trimf
0.2929293,0.6161616,2.9376594,2.9377773,0,trimf
0.2929293,0.6161616,2.8437914,2.8446201,7e-07,trimf
0.2929293,0.6363636,2.751556,2.7530393,2.2e-06,trimf
0.2929293,0.6363636,2.660953,2.6630222,4.3e-06,trimf
0.2929293,0.6363636,2.5719825,2.5745579,6.6e-06,trimf
0.2929293,0.6565657,2.4846444,2.4876367,9e-06,trimf
0.2929293,0.6565657,2.3989389,2.4022507,1.1e-05,trimf
0.2929293,0.6565657,2.3148658,2.3183941,1.24e-05,trimf
0.2929293,0.6767677,2.2324253,2.2360626,1.32e-05,trimf
0.2929293,0.6767677,2.1516172,2.1552543,1.32e-05,trimf
0.2929293,0.6767677,2.0724416,2.0759691,1.24e-05,trimf
0.2929293,0.6969697,1.9948985,1.9982092,1.1e-05,trimf
0.2929293,0.6969697,1.9189879,1.9219785,8.9e-06,trimf
0.2929293,0.6969697,1.8447097,1.8472832,6.6e-06,trimf
0.2929293,0.7171717,1.7720641,1.774131,4.3e-06,trimf
0.2929293,0.7171717,1.7010509,1.7025316,2.2e-06,trimf
0.2929293,0.7171717,1.6316702,1.632496,7e-07,trimf
0.2929293,0.7373737,1.563922,1.5640368,0,trimf
0.2929293,0.7373737,1.4978063,1.4971675,4e-07,trimf
0.2929293,0.7373737,1.4333231,1.4319028,2e-06,trimf
0.2929293,0.7575758,1.3704724,1.3682578,4.9e-06,trimf
0.2929293,0.7575758,1.3092542,1.3062483,9e-06,trimf
0.2929293,0.7575758,1.2496684,1.24589,1.43e-05,trimf
0.2929293,0.7777778,1.1917151,1.1871984,2.04e-05,trimf
0.2929293,0.7777778,1.1353943,1.130189,2.71e-05,trimf
0.2929293,0.7777778,1.0807061,1.0748763,3.4e-05,trimf
0.2929293,0.7979798,1.0276502,1.0212738,4.07e-05,trimf
0.2929293,0.7979798,0.9762269,0.9693941,4.67e-05,trimf
0.2929293,0.7979798,0.9264361,0.9192482,5.17e-05,trimf
0.2929293,0.8181818,0.8782777,0.8708453,5.52e-05,trimf
0.2929293,0.8181818,0.8317519,0.8241931,5.71e-05,trimf
0.2929293,0.8181818,0.7868585,0.7792967,5.72e-05,trimf
0.2929293,0.8383838,0.7435976,0.7361595,5.53e-05,trimf
0.2929293,0.8383838,0.7019692,0.694782,5.17e-05,trimf
0.2929293,0.8383838,0.6619733,0.6551626,4.64e-05,trimf
0.2929293,0.8585859,0.6236098,0.6172968,3.99e-05,trimf
0.2929293,0.8585859,0.5868789,0.5811774,3.25e-05,trimf
