x1,x2,d_exact,output,error
-0.717171717171717,-0.898989898989899,7.69799000102031,7.69798075208369,8.55428284389254e-11
-0.717171717171717,-0.878787878787879,7.54535251504949,7.54663799203397,1.6524510776475e-06
-0.717171717171717,-0.858585858585859,7.39434751555964,7.39648608913476,4.57349693622925e-06
-0.717171717171717,-0.838383838383838,7.24497500255076,7.24758071955748,6.78976111912238e-06
-0.717171717171717,-0.818181818181818,7.09723497602286,7.09997513813032,7.5084883751601e-06
-0.717171717171717,-0.797979797979798,6.95112743597592,6.95371923594285,6.71742706859123e-06
-0.717171717171717,-0.777777777777778,6.80665238240996,6.80885930860424,4.87052322702116e-06
-0.717171717171717,-0.757575757575758,6.66380981532497,6.66543878610531,2.65354580321261e-06
-0.717171717171717,-0.737373737373737,6.52259973472095,6.52349842473409,8.07643739727595e-07
-0.717171717171717,-0.717171717171717,6.3830221405979,6.38307633254884,2.93676754697543e-09
-0.717171717171717,-0.696969696969697,6.24507703295582,6.24420794850582,7.5530778123277e-07
-0.717171717171717,-0.676767676767677,6.10876441179472,6.10692600300317,3.3797468848359e-06
-0.717171717171717,-0.656565656565657,5.97408427711458,5.9712604722183,7.97387409224288e-06
-0.717171717171717,-0.636363636363636,5.84103662891542,5.83723853330133,1.44255302937406e-05
-0.717171717171717,-0.616161616161616,5.70962146719723,5.70488452513103,2.24386201384974e-05
-0.717171717171717,-0.595959595959596,5.57983879196,5.57421991811892,3.15717432420387e-05
-0.717171717171717,-0.575757575757576,5.45168860320375,5.44526329582908,4.12845748590894e-05
-0.717171717171717,-0.555555555555556,5.32517090092848,5.31803035070492,5.09874574951538e-05
-0.717171717171717,-0.535353535353535,5.20028568513417,5.19253389583636,6.00902373176426e-05
-0.717171717171717,-0.515151515151515,5.07703295582083,5.06878389439879,6.80470143447363e-05
-0.717171717171717,-0.494949494949495,4.95541271298847,4.94678750811378,7.43941591303299e-05
-0.717171717171717,-0.474747474747475,4.83542495663708,4.82654916580143,7.87796629582408e-05
-0.717171717171717,-0.454545454545455,4.71706968676666,4.70807065280255,8.09826122871085e-05
-0.717171717171717,-0.434343434343434,4.60034690337721,4.59135122174161,8.09222880889122e-05
-0.717171717171717,-0.414141414141414,4.48525660646873,4.4763877247726,7.86570625398234e-05
-0.717171717171717,-0.393939393939394,4.37179879604122,4.36317476710267,7.43738751329702e-05
-0.717171717171717,-0.373737373737374,4.25997347209468,4.25170488122234,6.83695950141535e-05
-0.717171717171717,-0.353535353535354,4.14978063462912,4.14196872089126,6.10259962477909e-05
-0.717171717171717,-0.333333333333333,4.04122028364453,4.03395527353968,5.2780371823465e-05
-0.717171717171717,-0.313131313131313,3.9342924191409,3.92765208935568,4.40939796565507e-05
-0.717171717171717,-0.292929292929293,3.82899704111825,3.82304552494311,3.5420544783006e-05
-0.717171717171717,-0.272727272727273,3.72533414957657,3.72012099906622,2.71769382436167e-05
-0.717171717171717,-0.252525252525253,3.62330374451587,3.61886325765119,1.97179235953829e-05
-0.717171717171717,-0.232323232323232,3.52290582593613,3.51925664490413,1.33165222043172e-05
-0.717171717171717,-0.212121212121212,3.42414039383736,3.42128537713814,8.15112035281779e-06
-0.717171717171717,-0.191919191919192,3.32700744821957,3.3249338156887,4.29995187308833e-06
-0.717171717171717,-0.171717171717172,3.23150698908275,3.23018673514537,1.74307045915625e-06
-0.717171717171717,-0.151515151515152,3.1376390164269,3.1370295830468,3.71409044780246e-07
-0.717171717171717,-0.131313131313131,3.04540353025201,3.0454487271797,2.04276227203351e-09
-0.717171717171717,-0.111111111111111,2.95480053055811,2.95543168669711,3.98358071804394e-07
-0.717171717171717,-0.0909090909090909,2.86583001734517,2.86696734342655,1.29351061539137e-06
-0.717171717171717,-0.0707070707070707,2.7784919906132,2.78004612997591,2.4153491587132e-06
-0.717171717171717,-0.0505050505050505,2.69278645036221,2.69466019156025,3.51090607723097e-06
-0.717171717171717,-0.0303030303030303,2.60871339659218,2.6108035188608,4.36861109777211e-06
-0.717171717171717,-0.0101010101010101,2.52627282930313,2.52847204968094,4.83657027017601e-06
-0.717171717171717,0.0101010101010101,2.44546474849505,2.44766373767214,4.8355534009704e-06
-0.717171717171717,0.0303030303030303,2.36628915416794,2.36837858695443,4.36572936923147e-06
-0.717171717171717,0.0505050505050505,2.2887460463218,2.29061865203679,3.50665216381252e-06
-0.717171717171717,0.0707070707070707,2.21283542495664,2.21438800303923,2.41049870253476e-06
-0.717171717171717,0.0909090909090909,2.13855729007244,2.13969265681379,1.28905763736638e-06
-0.717171717171717,0.111111111111111,2.06591164166922,2.06654047514341,3.95431538267959e-07
-0.717171717171717,0.131313131313131,1.99489847974696,1.99494103174802,1.81067279380046e-09
-0.717171717171717,0.151515151515152,1.92551780430568,1.92490545033603,3.74977384155744e-07
-0.717171717171717,0.171717171717172,1.85776961534537,1.85644621639201,1.75138478975164e-06
-0.717171717171717,0.191919191919192,1.79165391286603,1.78957696577957,4.31370919996714e-06
-0.717171717171717,0.212121212121212,1.72717069686767,1.72431225355307,8.17069818274685e-06
-0.717171717171717,0.232323232323232,1.66431996735027,1.66066730660891,1.3341930491439e-05
-0.717171717171717,0.252525252525253,1.60310172431385,1.598657763962,1.97487836087715e-05
-0.717171717171717,0.272727272727273,1.54351596775839,1.53829940850693,2.72124904239643e-05
-0.717171717171717,0.292929292929293,1.48556269768391,1.47960789411726,3.54596855173362e-05
-0.717171717171717,0.313131313131313,1.4292419140904,1.42259847185427,4.41353247448329e-05
-0.717171717171717,0.333333333333333,1.37455361697786,1.36728571890535,5.28223423923662e-05
-0.717171717171717,0.353535353535354,1.32149780634629,1.3136832736584,6.10669211300633e-05
-0.717171717171717,0.373737373737374,1.27007448219569,1.26180358005124,6.84078222831783e-05
-0.717171717171717,0.393939393939394,1.22028364452607,1.2116576440241,7.44078846598764e-05
-0.717171717171717,0.414141414141414,1.17212529333741,1.16325480455775,7.86855711900899e-05
-0.717171717171717,0.434343434343434,1.12559942862973,1.11660252140975,8.09443395249208e-05
-0.717171717171717,0.454545454545455,1.08070605040302,1.07170618127716,8.09976442826027e-05
-0.717171717171717,0.474747474747475,1.03744515865728,1.02856892372303,7.87875466080621e-05
-0.717171717171717,0.494949494949495,0.995816753392511,0.987191487815554,7.43952062730409e-05
-0.717171717171717,0.515151515151515,0.955820834608713,0.947572080048852,6.80419517888325e-05
-0.717171717171717,0.535353535353535,0.917457402305887,0.909706263748474,6.0080148936217e-05
-0.717171717171717,0.555555555555556,0.880726456484032,0.873586869817103,5.09736977745989e-05
-0.717171717171717,0.575757575757576,0.845627997143149,0.839203928347996,4.12686598848514e-05
-0.717171717171717,0.595959595959596,0.812162024283236,0.806544620325784,3.15552272212039e-05
-0.717171717171717,0.616161616161616,0.780328537904295,0.77559324834332,2.24229672262843e-05
-0.717171717171717,0.636363636363636,0.750127538006326,0.746331224983063,1.4411992570592e-05
-0.717171717171717,0.656565656565657,0.721559024589328,0.718737077230337,7.96338689691625e-06
-0.717171717171717,0.676767676767677,0.694622997653301,0.692786464983793,3.37285224616939e-06
-0.717171717171717,0.696969696969697,0.669319457198245,0.668452211370775,7.52115325264699e-07
-0.717171717171717,0.717171717171717,0.645648403224161,0.645704342098622,3.12915767603594e-09
-0.717171717171717,0.737373737373737,0.623609835731048,0.624510130354521,8.10530409055525e-07
-0.717171717171717,0.757575757575758,0.603203754718906,0.604834142543732,2.65816445933921e-06
-0.717171717171717,0.777777777777778,0.584430160187736,0.58663827779515,4.87578336817377e-06
-0.717171717171717,0.797979797979798,0.567289052137537,0.569881788831551,6.7222835644875e-06
-0.717171717171717,0.818181818181818,0.551780430568309,0.554521256340943,7.51212591593423e-06
-0.717171717171717,0.838383838383838,0.537904295480053,0.540510395644079,6.7917580649344e-06
-0.717171717171717,0.858585858585859,0.525660646872768,0.527799327025339,4.57395279500023e-06
-0.717171717171717,0.878787878787879,0.515049484746454,0.516334816474252,1.65207765048274e-06
-0.717171717171717,0.898989898989899,0.506070809101112,0.506061214022066,9.20655418983233e-11
-0.717171717171717,0.919191919191919,0.498724619936741,0.496920913183352,3.25335805222161e-06
-0.717171717171717,0.939393939393939,0.493010917253341,0.48885469352719,1.72741956618232e-05
-0.717171717171717,0.95959595959596,0.488929701050913,0.481802023199227,5.08037915574183e-05
-0.717171717171717,0.97979797979798,0.486480971329456,0.475701338740868,0.000116200478744959
-0.717171717171717,1,0.48566472808897,0.470490308478175,0.000230263010524482
-0.696969696969697,-1,8.51423324150597,8.49968833585671,0.000211554280345912
-0.696969696969697,-0.97979797979798,8.35343332313029,8.3432837463841,0.000103013908126884
-0.696969696969697,-0.95959595959596,8.19426589123559,8.1877685909473,4.22149110362564e-05
-0.696969696969697,-0.939393939393939,8.03673094582185,8.03320523861893,1.24306112807846e-05
-0.696969696969697,-0.919191919191919,7.88082848688909,7.87965528882151,1.3763937057708e-06
-0.696969696969697,-0.898989898989899,7.7265585144373,7.72717930762823,3.85384185896646e-07
-0.696969696969697,-0.878787878787879,7.57392102846648,7.57583654757751,3.66921346469754e-06
-0.696969696969697,-0.858585858585859,7.42291602897664,7.42568464467729,7.66523289790605e-06
-0.696969696969697,-0.838383838383838,7.27354351596776,7.27677927509899,1.04701371553554e-05
-0.696969696969697,-0.818181818181818,7.12580348943985,7.12917369367079,1.13582765582401e-05
-0.696969696969697,-0.797979797979798,6.97969594939292,6.98291779148229,1.03802664488685e-05
-0.696969696969697,-0.777777777777778,6.83522089582696,6.83805786414264,8.04838922417429e-06
-0.696969696969697,-0.757575757575758,6.69237832874197,6.69463734164265,5.10313928546315e-06
-0.696969696969697,-0.737373737373737,6.55116824813795,6.55269698027037,2.33702193270697e-06
-0.696969696969697,-0.717171717171717,6.4115906540149,6.41227488808405,4.68176261395856e-07
-0.696969696969697,-0.696969696969697,6.27364554637282,6.27340650403996,5.71412368997805e-08
-0.696969696969697,-0.676767676767677,6.13733292521171,6.13612455853623,1.4601500224156e-06
-0.696969696969697,-0.656565656565657,6.00265279053158,6.00045902775029,4.81259514058015e-06
-0.696969696969697,-0.636363636363636,5.86960514233242,5.86643708883223,1.00365629800303e-05
-0.696969696969697,-0.616161616161616,5.73818998061422,5.73408308066085,1.6866627227047e-05
-0.696969696969697,-0.595959595959596,5.608407305377,5.60341847364765,2.4888442023772e-05
-0.696969696969697,-0.575757575757576,5.48025711662075,5.47446185135673,3.35850994804349e-05
-0.696969696969697,-0.555555555555556,5.35373941434548,5.34722890623148,4.23867159023702e-05
-0.696969696969697,-0.535353535353535,5.22885419855117,5.22173245136184,5.07192830286998e-05
-0.696969696969697,-0.515151515151515,5.10560146923783,5.09798244992318,5.80494553170153e-05
-0.696969696969697,-0.494949494949495,4.98398122640547,4.9759860636371,6.39226276926674e-05
-0.696969696969697,-0.474747474747475,4.86399347005408,4.85574772132367,6.79923721250097e-05
-0.696969696969697,-0.454545454545455,4.74563820018366,4.73726920832372,7.00400247516063e-05
-0.696969696969697,-0.434343434343434,4.6289154167942,4.62054977726172,6.99839247874783e-05
-0.696969696969697,-0.414141414141414,4.51382511988573,4.50558628029165,6.7878477856995e-05
-0.696969696969697,-0.393939393939394,4.40036730945822,4.39237332262065,6.39038255591682e-05
-0.696969696969697,-0.373737373737374,4.28854198551168,4.28090343673927,5.83474273484557e-05
-0.696969696969697,-0.353535353535354,4.17834914804612,4.17116727640714,5.15792802387053e-05
-0.696969696969697,-0.333333333333333,4.06978879706153,4.06315382905453,4.40228004538771e-05
-0.696969696969697,-0.313131313131313,3.9628609325579,3.95685064486949,3.61235580975042e-05
-0.696969696969697,-0.292929292929293,3.85756555453525,3.85224408045589,2.83180863773395e-05
-0.696969696969697,-0.272727272727273,3.75390266299357,3.74931955457797,2.10048827491176e-05
-0.696969696969697,-0.252525252525253,3.65187225793286,3.64806181316193,1.45194893523582e-05
-0.696969696969697,-0.232323232323232,3.55147433935313,3.54845520041386,9.11519993461621e-06
-0.696969696969697,-0.212121212121212,3.45270890725436,3.45048393264687,4.95051200398439e-06
-0.696969696969697,-0.191919191919192,3.35557596163657,3.35413237119642,2.08395335887891e-06
-0.696969696969697,-0.171717171717172,3.26007550249974,3.2593852906521,4.76392394626238e-07
-0.696969696969697,-0.151515151515152,3.16620752984389,3.16622813855254,4.24718871921063e-10
-0.696969696969697,-0.131313131313131,3.07397204366901,3.07464728268446,4.55947727975498e-07
-0.696969696969697,-0.111111111111111,2.98336904397511,2.98463024220089,1.59062096471782e-06
-0.696969696969697,-0.0909090909090909,2.89439853076217,2.89616589892935,3.12359023836251e-06
-0.696969696969697,-0.0707070707070707,2.8070605040302,2.80924468547773,4.77064859573458e-06
-0.696969696969697,-0.0505050505050505,2.72135496377921,2.7238587470611,6.26893072266932e-06
-0.696969696969697,-0.0303030303030303,2.63728191000918,2.64000207436068,7.39929409914737e-06
-0.696969696969697,-0.0101010101010101,2.55484134272013,2.55767060517985,8.00472606596789e-06
-0.696969696969697,0.0101010101010101,2.47403326191205,2.47686229317008,8.00341785890152e-06
-0.696969696969697,0.0303030303030303,2.39485766758494,2.39757714245139,7.39554354923676e-06
-0.696969696969697,0.0505050505050505,2.3173145597388,2.31981720753278,6.26324598071749e-06
-0.696969696969697,0.0707070707070707,2.24140393837364,2.24358655853424,4.76383076548326e-06
-0.696969696969697,0.0909090909090909,2.16712580348944,2.16889121230783,3.11666829604934e-06
-0.696969696969697,0.111111111111111,2.09448015508622,2.09573903063647,1.58476765102746e-06
-0.696969696969697,0.131313131313131,2.02346699316396,2.02413958724009,4.52382791246163e-07
-0.696969696969697,0.151515151515152,1.95408631772268,1.95410400582711,3.12869038296434e-10
-0.696969696969697,0.171717171717172,1.88633812876237,1.88564477188211,4.80743763411361e-07
-0.696969696969697,0.191919191919192,1.82022242628303,1.81877552126866,2.09353412060119e-06
-0.696969696969697,0.212121212121212,1.75573921028466,1.75351080904116,4.96577210204071e-06
-0.696969696969697,0.232323232323232,1.69288848076727,1.68986586209599,9.13622363193193e-06
-0.696969696969697,0.252525252525253,1.63167023773084,1.62785631944806,1.45459726677176e-05
-0.696969696969697,0.272727272727273,1.57208448117539,1.56749796399198,2.10361398737444e-05
-0.696969696969697,0.292929292929293,1.51413121110091,1.50880644960128,2.83530850279456e-05
-0.696969696969697,0.313131313131313,1.4578104275074,1.45179702733724,3.61609816063969e-05
-0.696969696969697,0.333333333333333,1.40312213039486,1.39648427438729,4.40611323772324e-05
-0.696969696969697,0.353535353535354,1.35006631976329,1.34288182913929,5.16169055263081e-05
-0.696969696969697,0.373737373737374,1.29864299561269,1.29100213553107,5.83827427869214e-05
-0.696969696969697,0.393939393939394,1.24885215794307,1.24085619950288,6.39353513772398e-05
-0.696969696969697,0.414141414141414,1.20069380675441,1.19245336003546,6.79049621279173e-05
-0.696969696969697,0.434343434343434,1.15416794204673,1.14580107688639,7.00044326113841e-05
-0.696969696969697,0.454545454545455,1.10927456382002,1.10090473675272,7.00540051365606e-05
-0.696969696969697,0.474747474747475,1.06601367207428,1.0577674791975,6.79996969610329e-05
-0.696969696969697,0.494949494949495,1.02438526680951,1.01639004328894,6.39235991438513e-05
-0.696969696969697,0.515151515151515,0.984389348025711,0.976770635521149,5.804478022718e-05
-0.696969696969697,0.535353535353535,0.946025915722885,0.938904819219677,5.07100154080031e-05
-0.696969696969697,0.555555555555556,0.90929496990103,0.90278542528721,4.23741710793133e-05
-0.696969696969697,0.575757575757576,0.874196510560147,0.868402483817007,3.35707459002215e-05
-0.696969696969697,0.595959595959596,0.840730537700235,0.835743175793696,2.48737787867922e-05
-0.696969696969697,0.616161616161616,0.808897051321294,0.804791803810133,1.68530571278875e-05
-0.696969696969697,0.636363636363636,0.778696051423324,0.775529780448779,1.00252718842428e-05
-0.696969696969697,0.656565656565657,0.750127538006326,0.747935632694956,4.80444889401022e-06
-0.696969696969697,0.676767676767677,0.723191511070299,0.721985020447318,1.45561962334042e-06
-0.696969696969697,0.696969696969697,0.697887970615243,0.697650766833208,5.62656342116869e-08
-0.696969696969697,0.717171717171717,0.674216916641159,0.674902897559968,4.70569820970502e-07
-0.696969696969697,0.737373737373737,0.652178349148046,0.653708685814785,2.3419303135647e-06
-0.696969696969697,0.757575757575758,0.631772268135904,0.634032698002917,5.10954318368352e-06
-0.696969696969697,0.777777777777778,0.612998673604734,0.615836833253265,8.05515019054685e-06
-0.696969696969697,0.797979797979798,0.595857565554535,0.599080344288601,1.03863027687499e-05
-0.696969696969697,0.818181818181818,0.580348943985308,0.583719811796938,1.13627498034861e-05
-0.696969696969697,0.838383838383838,0.566472808897051,0.569708951099026,1.04726163514021e-05
-0.696969696969697,0.858585858585859,0.554229160289766,0.556997882479249,7.66582256253546e-06
-0.696969696969697,0.878787878787879,0.543617998163453,0.545533371927136,3.66865665460647e-06
-0.696969696969697,0.898989898989899,0.53463932251811,0.535259769473935,3.8495442499275e-07
-0.696969696969697,0.919191919191919,0.527293133353739,0.526119468634219,1.37748887384717e-06
-0.696969696969697,0.939393939393939,0.52157943067034,0.518053248977069,1.24339573339612e-05
-0.696969696969697,0.95959595959596,0.517498214467911,0.511000578648131,4.22192712464985e-05
-0.696969696969697,0.97979797979798,0.515049484746454,0.504899894188812,0.000103014188487782
-0.696969696969697,1,0.514233241505969,0.499688863925176,0.00021153891921268
-0.676767676767677,-1,8.54198551168248,8.52812762113976,0.000192041130293966
-0.676767676767677,-0.97979797979798,8.38118559330681,8.37172303166625,8.95400728012447e-05
-0.676767676767677,-0.95959595959596,8.2220181614121,8.21620787622853,3.37594139143868e-05
-0.676767676767677,-0.939393939393939,8.06448321599837,8.06164452389923,8.05817283370665e-06
-0.676767676767677,-0.919191919191919,7.90858075706561,7.90809457410087,2.36373875199717e-07
-0.676767676767677,-0.898989898989899,7.75431078461382,7.75561859290663,1.71036253073845e-06
-0.676767676767677,-0.878787878787879,7.601673298643,7.60427583285493,6.77318432430434e-06
-0.676767676767677,-0.858585858585859,7.45066829915315,7.45412392995373,1.19413842299631e-05
-0.676767676767677,-0.838383838383838,7.30129578614427,7.30521856037444,1.53881576608785e-05
-0.676767676767677,-0.818181818181818,7.15355575961637,7.15761297894524,1.64610286825504e-05
-0.676767676767677,-0.797979797979798,7.00744821956943,7.01135707675572,1.52791645028246e-05
-0.676767676767677,-0.777777777777778,6.86297316600347,6.86649714941504,1.2418459085048e-05
-0.676767676767677,-0.757575757575758,6.72013059891848,6.72307662691403,8.6790809505617e-06
-0.676767676767677,-0.737373737373737,6.57892051831446,6.58113626554071,4.90953577065552e-06
-0.676767676767677,-0.717171717171717,6.43934292419141,6.44071417335335,1.88032426412536e-06
-0.676767676767677,-0.696969696969697,6.30139781654933,6.30184578930821,2.00679592696947e-07
-0.676767676767677,-0.676767676767677,6.16508519538823,6.16456384380343,2.71807474966457e-07
-0.676767676767677,-0.656565656565657,6.03040506070809,6.02889831301643,2.27028860631917e-06
-0.676767676767677,-0.636363636363636,5.89735741250893,5.89487637409732,6.15555159986369e-06
-0.676767676767677,-0.616161616161616,5.76594225079074,5.76252236592488,1.16956124957245e-05
-0.676767676767677,-0.595959595959596,5.63615957555352,5.63185775891062,1.85056264290614e-05
-0.676767676767677,-0.575757575757576,5.50800938679727,5.50290113661864,2.60942198874613e-05
-0.676767676767677,-0.555555555555556,5.38149168452199,5.37566819149233,3.39130710664276e-05
-0.676767676767677,-0.535353535353535,5.25660646872768,5.25017173662163,4.14057772765971e-05
-0.676767676767677,-0.515151515151515,5.13335373941435,5.12642173518192,4.80526826783583e-05
-0.676767676767677,-0.494949494949495,5.01173349658198,5.00442534889479,5.34090226178408e-05
-0.676767676767677,-0.474747474747475,4.89174574023059,4.8841870065803,5.7134454395963e-05
-0.676767676767677,-0.454545454545455,4.77339047036017,4.76570849357931,5.9012767261652e-05
-0.676767676767677,-0.434343434343434,4.65666768697072,4.64898906251626,5.89612735125355e-05
-0.676767676767677,-0.414141414141414,4.54157739006224,4.53402556554515,5.7030053536875e-05
-0.676767676767677,-0.393939393939394,4.42811957963473,4.42081260787312,5.3391836324922e-05
-0.676767676767677,-0.373737373737374,4.3162942556882,4.30934272199072,4.83238207471494e-05
-0.676767676767677,-0.353535353535354,4.20610141822263,4.19960656165757,4.21831618007808e-05
-0.676767676767677,-0.333333333333333,4.09754106723804,4.09159311430393,3.53781441063163e-05
-0.676767676767677,-0.313131313131313,3.99061320273441,3.98528993011788,2.83372313499311e-05
-0.676767676767677,-0.292929292929293,3.88531782471176,3.88068336570328,2.14782103013342e-05
-0.676767676767677,-0.272727272727273,3.78165493317008,3.77775883982437,1.51795433585476e-05
-0.676767676767677,-0.252525252525253,3.67962452810938,3.67650109840733,9.75581310365603e-06
-0.676767676767677,-0.232323232323232,3.57922660952964,3.57689448565827,5.43880175141818e-06
-0.676767676767677,-0.212121212121212,3.48046117743087,3.4789232178903,2.36531954844261e-06
-0.676767676767677,-0.191919191919192,3.38332823181308,3.38257165643888,5.72406296851644e-07
-0.676767676767677,-0.171717171717172,3.28782777267626,3.28782457589358,1.0219419457105e-11
-0.676767676767677,-0.151515151515152,3.19395980002041,3.19466742379305,5.0073140361532e-07
-0.676767676767677,-0.131313131313131,3.10172431384553,3.10308656792401,1.85573617434116e-06
-0.676767676767677,-0.111111111111111,3.01112131415162,3.01306952743948,3.79553501501456e-06
-0.676767676767677,-0.0909090909090909,2.92215080093868,2.92460518416699,6.02399703140145e-06
-0.676767676767677,-0.0707070707070707,2.83481277420671,2.83768397071442,8.24376938585521e-06
-0.676767676767677,-0.0505050505050505,2.74910723395572,2.75229803229683,1.01811940536454e-05
-0.676767676767677,-0.0303030303030303,2.6650341801857,2.66844135959547,1.16088715303597e-05
-0.676767676767677,-0.0101010101010101,2.58259361289664,2.58610989041369,1.2364207576865e-05
-0.676767676767677,0.0101010101010101,2.50178553208856,2.50530157840297,1.23625816850445e-05
-0.676767676767677,0.0303030303030303,2.42260993776145,2.42601642768333,1.16041735878396e-05
-0.676767676767677,0.0505050505050505,2.34506682991531,2.34825649276377,1.01739490868403e-05
-0.676767676767677,0.0707070707070707,2.26915620855015,2.27202584376428,8.23480626218115e-06
-0.676767676767677,0.0909090909090909,2.19487807366595,2.19733049753691,6.01438284286318e-06
-0.676767676767677,0.111111111111111,2.12223242526273,2.1241783158646,3.78649023443607e-06
-0.676767676767677,0.131313131313131,2.05121926334048,2.05257887246726,1.84853697763197e-06
-0.676767676767677,0.151515151515152,1.98183858789919,1.98254329105331,4.96606535421467e-07
-0.676767676767677,0.171717171717172,1.91409039893888,1.91408405710734,4.02188273820273e-11
-0.676767676767677,0.191919191919192,1.84797469645954,1.84721480649292,5.77432761377705e-07
-0.676767676767677,0.212121212121212,1.78349148046118,1.78195009426444,2.37587140750177e-06
-0.676767676767677,0.232323232323232,1.72064075094378,1.71830514731828,5.4550442954415e-06
-0.676767676767677,0.252525252525253,1.65942250790736,1.65629560466936,9.7775238597935e-06
-0.676767676767677,0.272727272727273,1.5998367513519,1.59593724921227,1.52061169369683e-05
-0.676767676767677,0.292929292929293,1.54188348127742,1.53724573482057,2.15086921980319e-05
-0.676767676767677,0.313131313131313,1.48556269768391,1.48023631255552,2.83703785358799e-05
-0.676767676767677,0.333333333333333,1.43087440057137,1.42492355960455,3.54125082123842e-05
-0.676767676767677,0.353535353535354,1.3778185899398,1.37132111435553,4.22171889682129e-05
-0.676767676767677,0.373737373737374,1.32639526578921,1.31944142074628,4.83559608810336e-05
-0.676767676767677,0.393939393939394,1.27660442811958,1.26929548471705,5.34206536614058e-05
-0.676767676767677,0.414141414141414,1.22844607693093,1.22089264524859,5.7054330179741e-05
-0.676767676767677,0.434343434343434,1.18192021222324,1.17424036209847,5.89800979390136e-05
-0.676767676767677,0.454545454545455,1.13702683399653,1.12934402196374,5.9025600731133e-05
-0.676767676767677,0.474747474747475,1.09376594225079,1.08620676440747,5.71411696669391e-05
-0.676767676767677,0.494949494949495,1.05213753698602,1.04482932849785,5.34099113065785e-05
-0.676767676767677,0.515151515151515,1.01214161820222,1.00520992072899,4.80484298603843e-05
-0.676767676767677,0.535353535353535,0.973778185899398,0.967344104426454,4.13974044004769e-05
-0.676767676767677,0.555555555555556,0.937047240077543,0.931224710492917,3.39018507638454e-05
-0.676767676767677,0.575757575757576,0.901948780736659,0.896841769021641,2.60815686573304e-05
-0.676767676767677,0.595959595959596,0.868482807876747,0.864182460997258,1.84929832839345e-05
-0.676767676767677,0.616161616161616,0.836649321497806,0.833231089012622,1.16843133227674e-05
-0.676767676767677,0.636363636363636,0.806448321599837,0.803969065650195,6.14671006383273e-06
-0.676767676767677,0.656565656565657,0.777879808182838,0.776374917895301,2.26469477752546e-06
-0.676767676767677,0.676767676767677,0.750943781246811,0.750424305646593,2.69854899222347e-07
-0.676767676767677,0.696969696969697,0.725640240791756,0.726090052031417,2.02330151325198e-07
-0.676767676767677,0.717171717171717,0.701969186817672,0.703342182757114,1.88511784972684e-06
-0.676767676767677,0.737373737373737,0.679930619324559,0.682147971010872,4.91664850079848e-06
-0.676767676767677,0.757575757575758,0.659524538312417,0.662471983197952,8.68743135326643e-06
-0.676767676767677,0.777777777777778,0.640750943781247,0.644276118447253,1.24268564258544e-05
-0.676767676767677,0.797979797979798,0.623609835731048,0.62751962948155,1.52864871714692e-05
-0.676767676767677,0.818181818181818,0.60810121416182,0.612159096988855,1.64664130379465e-05
-0.676767676767677,0.838383838383838,0.594225079073564,0.598148236289921,1.53911625442518e-05
-0.676767676767677,0.858585858585859,0.581981430466279,0.58543716766913,1.19421196151721e-05
-0.676767676767677,0.878787878787879,0.571370268339965,0.573972657116014,6.77242734170531e-06
-0.676767676767677,0.898989898989899,0.562391592694623,0.563699054661822,1.70945679567332e-06
-0.676767676767677,0.919191919191919,0.555045403530252,0.554558753821127,2.3682793939192e-07
-0.676767676767677,0.939393939393939,0.549331700846852,0.54649253416301,8.06086745863894e-06
-0.676767676767677,0.95959595959596,0.545250484644424,0.53943986383312,3.37633142127593e-05
-0.676767676767677,0.97979797979798,0.542801754922967,0.533339179372863,8.95403360414174e-05
-0.676767676767677,1,0.541985511682481,0.528128149108305,0.000192026497512184
-0.656565656565657,-1,8.56892153861851,8.55578435164266,0.000172585681638451
-0.656565656565657,-0.97979797979798,8.40812162024283,8.39937976216827,7.64200825958035e-05
-0.656565656565657,-0.95959595959596,8.24895418834813,8.24386460672965,2.59038410511282e-05
-0.656565656565657,-0.939393939393939,8.09141924293439,8.08930125439944,4.48587543418736e-06
-0.656565656565657,-0.919191919191919,7.93551678400163,7.93575130460016,5.49999111337849e-08
-0.656565656565657,-0.898989898989899,7.78124681154984,7.78327532340498,4.11486034641728e-06
-0.656565656565657,-0.878787878787879,7.62860932557902,7.63193256335234,1.10439092979803e-05
-0.656565656565657,-0.858585858585859,7.47760432608917,7.48178066045018,1.74417686948875e-05
-0.656565656565657,-0.838383838383838,7.3282318130803,7.33287529086991,2.15618859826451e-05
-0.656565656565657,-0.818181818181818,7.18049178655239,7.18526970943973,2.2828547117339e-05
-0.656565656565657,-0.797979797979798,7.03438424650546,7.03901380724923,2.14328326802652e-05
-0.656565656565657,-0.777777777777778,6.8899091929395,6.89415387990755,1.80173674567969e-05
-0.656565656565657,-0.757575757575758,6.74706662585451,6.75073335740554,1.34449202673216e-05
-0.656565656565657,-0.737373737373737,6.60585654525049,6.60879299603121,8.62274318761406e-06
-0.656565656565657,-0.717171717171717,6.46627895112744,6.46837090384283,4.37626616345444e-06
-0.656565656565657,-0.696969696969697,6.32833384348536,6.32950251979667,1.36580432062315e-06
-0.656565656565657,-0.676767676767677,6.19202122232425,6.19222057429087,3.97412065937205e-08
-0.656565656565657,-0.656565656565657,6.05734108764412,6.05655504350284,6.17865392033153e-07
-0.656565656565657,-0.636363636363636,5.92429343944496,5.9225331045827,3.09877882726805e-06
